system:index,B1,B2,B3,B4,B5,B6,B7,Continent,Country,Depth_avg,Dis_avg,Elevation,Grand_id,Hylak_id,Lake_area,Lake_name,Lake_type,Poly_src,Pour_lat,Pour_long,QA_PIXEL,QA_RADSAT,Res_time,SAA,SZA,Shore_dev,Shore_len,Slope_100,VAA,VZA,Vol_res,Vol_src,Vol_total,Wshd_area,.geo
00000000000000000318_338,0.465262,0.5210284,0.515128,0.4024969,0.037472848,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8403115150432,63.74821227726372]}"
00000000000000000318_339,0.465262,0.5171701,0.49871,0.38659993,0.037472848,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84091932985343,63.7482087347877]}"
00000000000000000318_340,0.465262,0.49016154,0.48557565,0.35480595,0.029400159,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84152714449286,63.74820518975055]}"
00000000000000000318_341,0.465262,0.47858647,0.46587408,0.33096045,0.026709262,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84213495896138,63.74820164215229]}"
00000000000000000318_342,0.465262,0.45157793,0.43632174,0.307115,0.024018366,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15391,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84274277325885,63.748198091992876]}"
00000000000000000318_343,0.4394157,0.42071104,0.4067694,0.31108922,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7061,575,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82450042536553,63.748034280449495]}"
00000000000000000318_344,0.465262,0.4940199,0.47572488,0.37070292,0.015945677,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15388,4610,1.23,4.63,0.63,-7060,575,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82510823879133,63.74803080460432]}"
00000000000000000318_345,0.465262,0.4747281,0.4593069,0.33890894,0.015945677,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82571605204956,63.74802732619799]}"
00000000000000000318_346,0.465262,0.45929465,0.44288892,0.32301196,0.018636573,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82632386514008,63.74802384523056]}"
00000000000000000318_347,0.465262,0.45929465,0.43960533,0.3190377,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82693167806278,63.748020361701975]}"
00000000000000000318_348,0.465262,0.4554363,0.43632174,0.32301196,0.026709262,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82753949081751,63.74801687561227]}"
00000000000000000318_349,0.465262,0.47858647,0.46915767,0.37070292,0.032091055,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8281473034042,63.74801338696143]}"
00000000000000000318_350,0.465262,0.50945336,0.5052772,0.4024969,0.037472848,272.38654,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82875511582267,63.74800989574947]}"
00000000000000000318_351,0.465262,0.49787825,0.49214283,0.39852268,0.037472848,271.84717,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82936292807283,63.74800640197638]}"
00000000000000000318_352,0.465262,0.48244482,0.4724413,0.3667287,0.03478195,271.84717,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82997074015455,63.74800290564216]}"
00000000000000000318_353,0.465262,0.48244482,0.47572488,0.37070292,0.03478195,271.84717,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8305785520677,63.74799940674683]}"
00000000000000000318_354,0.465262,0.49787825,0.48557565,0.37865144,0.032091055,271.84717,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83118636381217,63.74799590529037]}"
00000000000000000318_355,0.465262,0.47086975,0.4593069,0.33890894,0.032091055,271.84717,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8317941753878,63.747992401272775]}"
00000000000000000318_356,0.46156967,0.45157793,0.43632174,0.29519224,0.02132747,271.84717,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7059,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83240198679452,63.747988894694075]}"
00000000000000000318_357,0.4597235,0.44000286,0.43960533,0.307115,0.024018366,271.84717,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83300979803218,63.74798538555426]}"
00000000000000000318_358,0.465262,0.48244482,0.47572488,0.36275443,0.024018366,271.84717,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83361760910064,63.74798187385333]}"
00000000000000000318_359,0.465262,0.4747281,0.4724413,0.36275443,0.024018366,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83422541999981,63.74797835959127]}"
00000000000000000318_360,0.465262,0.46701136,0.45273972,0.33890894,0.024018366,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83483323072954,63.74797484276811]}"
00000000000000000318_361,0.465262,0.45157793,0.42975456,0.29519224,0.02132747,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83544104128973,63.74797132338382]}"
00000000000000000318_362,0.465262,0.4940199,0.4724413,0.36275443,0.026709262,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83604885168023,63.74796780143844]}"
00000000000000000318_363,0.465262,0.4940199,0.4724413,0.35878018,0.03478195,272.38654,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83665666190093,63.74796427693193]}"
00000000000000000318_364,0.465262,0.48630318,0.46915767,0.34685746,0.032091055,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83726447195171,63.74796074986432]}"
00000000000000000318_365,0.465262,0.48244482,0.46915767,0.3428832,0.026709262,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83787228183245,63.747957220235605]}"
00000000000000000318_366,0.45603117,0.45929465,0.44617254,0.307115,0.026709262,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83848009154302,63.74795368804578]}"
00000000000000000318_367,0.46341583,0.4554363,0.44945613,0.31506348,0.018636573,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83908790108329,63.74795015329485]}"
00000000000000000318_368,0.465262,0.4940199,0.48229206,0.35878018,0.032091055,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83969571045316,63.74794661598282]}"
00000000000000000318_369,0.465262,0.50559497,0.49871,0.37865144,0.03478195,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84030351965247,63.74794307610968]}"
00000000000000000318_370,0.465262,0.50945336,0.49214283,0.37467718,0.029400159,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84091132868112,63.74793953367544]}"
00000000000000000318_371,0.465262,0.50945336,0.49871,0.38262567,0.03478195,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84151913753898,63.74793598868011]}"
00000000000000000318_372,0.465262,0.5133117,0.5118444,0.4104454,0.032091055,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84212694622595,63.74793244112368]}"
00000000000000000318_373,0.41172323,0.40913597,0.41333658,0.3667287,0.037472848,272.38654,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15388,4610,1.23,4.63,0.63,-7061,575,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82388477265327,63.74776855145224]}"
00000000000000000318_374,0.38772306,0.35897726,0.3476647,0.275321,0.024018366,272.38654,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7061,575,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82449258046495,63.74776507820915]}"
00000000000000000318_375,0.40433857,0.38984415,0.37393346,0.26339826,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,575,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82510038810916,63.747761602404964]}"
00000000000000000318_376,0.44680035,0.4245694,0.41005298,0.29121798,0.026709262,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8257081955858,63.74775812403968]}"
00000000000000000318_377,0.45787734,0.44000286,0.42318738,0.31506348,0.02132747,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82631600289476,63.74775464311329]}"
00000000000000000318_378,0.46341583,0.44000286,0.42647097,0.3349347,0.02132747,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8269238100359,63.7477511596258]}"
00000000000000000318_379,0.46341583,0.4554363,0.44617254,0.3428832,0.029400159,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82753161700907,63.747747673577194]}"
00000000000000000318_380,0.45603117,0.44000286,0.43632174,0.35878018,0.032091055,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82813942381419,63.747744184967516]}"
00000000000000000318_381,0.465262,0.54803693,0.5578147,0.5177501,0.050927334,272.38654,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82874723045111,63.74774069379672]}"
00000000000000000318_382,0.465262,0.5943373,0.62020296,0.55749255,0.05361823,272.38654,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82935503691972,63.747737200064826]}"
00000000000000000318_383,0.465262,0.5518953,0.5578147,0.48993036,0.048236437,272.38654,0.036276814,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8299628432199,63.74773370377185]}"
00000000000000000318_384,0.465262,0.49787825,0.48557565,0.39454842,0.040163744,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83057064935151,63.74773020491778]}"
00000000000000000318_385,0.465262,0.48244482,0.46587408,0.33890894,0.032091055,271.84717,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83117845531444,63.74772670350261]}"
00000000000000000318_386,0.465262,0.47086975,0.4560233,0.3428832,0.02132747,271.84717,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83178626110858,63.747723199526355]}"
00000000000000000318_387,0.46341583,0.44771957,0.43303815,0.31506348,0.018636573,271.84717,0.006394159,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,578,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83239406673376,63.747719692989]}"
00000000000000000318_388,0.46341583,0.44771957,0.44945613,0.3349347,0.02132747,271.84717,0.010129491,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8330018721899,63.74771618389057]}"
00000000000000000318_389,0.454185,0.45929465,0.44945613,0.34685746,0.02132747,271.84717,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83360967747684,63.747712672231046]}"
00000000000000000318_390,0.4449542,0.42842776,0.43632174,0.33096045,0.018636573,272.38654,0.006394159,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83421748259451,63.747709158010444]}"
00000000000000000318_391,0.465262,0.46701136,0.4593069,0.3349347,0.018636573,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,579,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83482528754274,63.747705641228755]}"
00000000000000000318_392,0.465262,0.45157793,0.43632174,0.29916647,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15390,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83543309232142,63.74770212188598]}"
00000000000000000318_393,0.465262,0.47858647,0.4593069,0.33890894,0.024018366,271.84717,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83604089693044,63.74769859998212]}"
00000000000000000318_394,0.465262,0.50173664,0.49214283,0.39057416,0.029400159,271.84717,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83664870136967,63.74769507551719]}"
00000000000000000318_395,0.465262,0.48630318,0.4724413,0.35480595,0.029400159,271.84717,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,580,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83725650563896,63.74769154849118]}"
00000000000000000318_396,0.465262,0.49016154,0.47572488,0.35480595,0.032091055,271.84717,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7059,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83786430973822,63.74768801890408]}"
00000000000000000318_397,0.465262,0.47086975,0.46587408,0.3508317,0.03478195,271.84717,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83847211366732,63.747684486755915]}"
00000000000000000318_398,0.465262,0.463153,0.4593069,0.32698622,0.026709262,271.84717,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83907991742612,63.74768095204667]}"
00000000000000000318_399,0.465262,0.48630318,0.4724413,0.34685746,0.029400159,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,581,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.83968772101453,63.747677414776355]}"
00000000000000000318_400,0.465262,0.49016154,0.47572488,0.36275443,0.029400159,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84029552443239,63.74767387494497]}"
00000000000000000318_401,0.465262,0.5248868,0.5216952,0.43826514,0.032091055,272.38654,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8409033276796,63.74767033255252]}"
00000000000000000318_402,0.465262,0.55961204,0.56766546,0.48993036,0.045545537,272.38654,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84151113075602,63.74766678759899]}"
00000000000000000318_403,0.465262,0.54803693,0.5578147,0.4939046,0.04285464,272.38654,0.032541484,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15390,4610,1.23,4.63,0.63,-7058,582,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.84211893366154,63.7476632400844]}"
00000000000000000318_404,0.37110758,0.3358271,0.33453035,0.29121798,0.032091055,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7061,575,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82387693370161,63.74749934916028]}"
00000000000000000318_405,0.36741525,0.34354383,0.32796314,0.26339826,0.026709262,272.38654,0.021335486,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7061,575,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82448473573182,63.747495875958165]}"
00000000000000000318_406,0.3747999,0.35126054,0.33124676,0.23160428,0.02132747,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82509253759456,63.74749240019497]}"
00000000000000000318_407,0.3914154,0.366694,0.3542319,0.259424,0.018636573,272.38654,0.013864823,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82570033928977,63.747488921870705]}"
00000000000000000318_408,0.43203104,0.4052776,0.4067694,0.3349347,0.029400159,272.38654,0.025070818,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15388,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82630814081726,63.747485440985365]}"
00000000000000000318_409,0.465262,0.44386122,0.44617254,0.37070292,0.032091055,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,0,56.3,15389,4610,1.23,4.63,0.63,-7060,576,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82691594217694,63.74748195753896]}"
00000000000000000318_410,0.4283387,0.41299433,0.4067694,0.30314073,0.037472848,272.38654,0.017600155,Europe,Russia,1.3,0.295,51,0,148459,1.12,,1,MODIS,63.747889,75.839564,13600,1,56.3,15389,4610,1.23,4.63,0.63,-7060,577,0.0,3,1.43,32.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82752374336869,63.74747847153147]}"
